video_id,gloss,path_to_npy_file
hope_27926_orig_vjepa.npz,hope,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hope_27926_orig_vjepa.npz
because_05609_orig_vjepa.npz,because,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/because_05609_orig_vjepa.npz
fish_22113_bright_vjepa.npz,fish,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/fish_22113_bright_vjepa.npz
pull_45267_bright_vjepa.npz,pull,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/pull_45267_bright_vjepa.npz
drink_17721_orig_vjepa.npz,drink,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/drink_17721_orig_vjepa.npz
australia_04193_rotated_vjepa.npz,australia,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/australia_04193_rotated_vjepa.npz
ready_46291_bright_vjepa.npz,ready,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ready_46291_bright_vjepa.npz
cheat_10157_rotated_vjepa.npz,cheat,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cheat_10157_rotated_vjepa.npz
list_33475_orig_vjepa.npz,list,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/list_33475_orig_vjepa.npz
tell_57291_bright_vjepa.npz,tell,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tell_57291_bright_vjepa.npz
expensive_20363_orig_vjepa.npz,expensive,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/expensive_20363_orig_vjepa.npz
help_27221_rotated_vjepa.npz,help,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/help_27221_rotated_vjepa.npz
already_02166_orig_vjepa.npz,already,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/already_02166_orig_vjepa.npz
south_53483_orig_vjepa.npz,south,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/south_53483_orig_vjepa.npz
interest_30155_rotated_vjepa.npz,interest,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/interest_30155_rotated_vjepa.npz
hot_28108_bright_vjepa.npz,hot,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hot_28108_bright_vjepa.npz
south_53484_rotated_vjepa.npz,south,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/south_53484_rotated_vjepa.npz
crash_13806_rotated_vjepa.npz,crash,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/crash_13806_rotated_vjepa.npz
large_32206_bright_vjepa.npz,large,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/large_32206_bright_vjepa.npz
happy_26524_bright_vjepa.npz,happy,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/happy_26524_bright_vjepa.npz
theory_57789_bright_vjepa.npz,theory,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/theory_57789_bright_vjepa.npz
basketball_05229_bright_vjepa.npz,basketball,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/basketball_05229_bright_vjepa.npz
full_23769_bright_vjepa.npz,full,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/full_23769_bright_vjepa.npz
cloud_11360_rotated_vjepa.npz,cloud,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cloud_11360_rotated_vjepa.npz
arrive_03438_rotated_vjepa.npz,arrive,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/arrive_03438_rotated_vjepa.npz
give_24639_orig_vjepa.npz,give,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/give_24639_orig_vjepa.npz
last_32255_bright_vjepa.npz,last,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/last_32255_bright_vjepa.npz
no_38534_rotated_vjepa.npz,no,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/no_38534_rotated_vjepa.npz
cop_13251_rotated_vjepa.npz,cop,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cop_13251_rotated_vjepa.npz
expensive_20365_orig_vjepa.npz,expensive,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/expensive_20365_orig_vjepa.npz
fault_21282_orig_vjepa.npz,fault,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/fault_21282_orig_vjepa.npz
kiss_31750_orig_vjepa.npz,kiss,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/kiss_31750_orig_vjepa.npz
chat_10112_rotated_vjepa.npz,chat,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/chat_10112_rotated_vjepa.npz
dentist_15528_bright_vjepa.npz,dentist,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/dentist_15528_bright_vjepa.npz
christmas_10711_bright_vjepa.npz,christmas,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/christmas_10711_bright_vjepa.npz
no_38544_orig_vjepa.npz,no,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/no_38544_orig_vjepa.npz
drink_17722_bright_vjepa.npz,drink,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/drink_17722_bright_vjepa.npz
tease_57136_bright_vjepa.npz,tease,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tease_57136_bright_vjepa.npz
necklace_37855_orig_vjepa.npz,necklace,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/necklace_37855_orig_vjepa.npz
town_59148_bright_vjepa.npz,town,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/town_59148_bright_vjepa.npz
enjoy_19258_rotated_vjepa.npz,enjoy,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/enjoy_19258_rotated_vjepa.npz
check_10199_bright_vjepa.npz,check,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/check_10199_bright_vjepa.npz
again_01461_rotated_vjepa.npz,again,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/again_01461_rotated_vjepa.npz
sign_51637_rotated_vjepa.npz,sign,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/sign_51637_rotated_vjepa.npz
delicious_15362_bright_vjepa.npz,delicious,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/delicious_15362_bright_vjepa.npz
room_48513_bright_vjepa.npz,room,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/room_48513_bright_vjepa.npz
right_48106_rotated_vjepa.npz,right,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/right_48106_rotated_vjepa.npz
spray_54083_bright_vjepa.npz,spray,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/spray_54083_bright_vjepa.npz
student_55337_rotated_vjepa.npz,student,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/student_55337_rotated_vjepa.npz
postpone_43904_bright_vjepa.npz,postpone,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/postpone_43904_bright_vjepa.npz
later_32338_orig_vjepa.npz,later,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/later_32338_orig_vjepa.npz
speech_53697_bright_vjepa.npz,speech,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/speech_53697_bright_vjepa.npz
internet_30234_rotated_vjepa.npz,internet,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/internet_30234_rotated_vjepa.npz
meet_35516_orig_vjepa.npz,meet,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/meet_35516_orig_vjepa.npz
full_23767_orig_vjepa.npz,full,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/full_23767_orig_vjepa.npz
kiss_31750_rotated_vjepa.npz,kiss,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/kiss_31750_rotated_vjepa.npz
arrive_03439_bright_vjepa.npz,arrive,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/arrive_03439_bright_vjepa.npz
letter_32949_orig_vjepa.npz,letter,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/letter_32949_orig_vjepa.npz
beard_05473_rotated_vjepa.npz,beard,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/beard_05473_rotated_vjepa.npz
many_34839_orig_vjepa.npz,many,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/many_34839_orig_vjepa.npz
run_48809_orig_vjepa.npz,run,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/run_48809_orig_vjepa.npz
know_31899_rotated_vjepa.npz,know,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/know_31899_rotated_vjepa.npz
trade_59207_orig_vjepa.npz,trade,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/trade_59207_orig_vjepa.npz
paper_41026_rotated_vjepa.npz,paper,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/paper_41026_rotated_vjepa.npz
drink_17720_orig_vjepa.npz,drink,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/drink_17720_orig_vjepa.npz
ride_48043_orig_vjepa.npz,ride,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ride_48043_orig_vjepa.npz
east_18289_rotated_vjepa.npz,east,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/east_18289_rotated_vjepa.npz
cafeteria_08587_orig_vjepa.npz,cafeteria,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cafeteria_08587_orig_vjepa.npz
meet_35512_rotated_vjepa.npz,meet,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/meet_35512_rotated_vjepa.npz
rabbit_45836_rotated_vjepa.npz,rabbit,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/rabbit_45836_rotated_vjepa.npz
discuss_16586_rotated_vjepa.npz,discuss,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/discuss_16586_rotated_vjepa.npz
science_49634_bright_vjepa.npz,science,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/science_49634_bright_vjepa.npz
accept_00599_bright_vjepa.npz,accept,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/accept_00599_bright_vjepa.npz
talk_56819_bright_vjepa.npz,talk,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/talk_56819_bright_vjepa.npz
show_51346_orig_vjepa.npz,show,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/show_51346_orig_vjepa.npz
candy_08925_bright_vjepa.npz,candy,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/candy_08925_bright_vjepa.npz
delay_15320_orig_vjepa.npz,delay,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/delay_15320_orig_vjepa.npz
convince_13143_bright_vjepa.npz,convince,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/convince_13143_bright_vjepa.npz
near_37786_orig_vjepa.npz,near,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/near_37786_orig_vjepa.npz
tired_58593_orig_vjepa.npz,tired,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tired_58593_orig_vjepa.npz
careful_09188_orig_vjepa.npz,careful,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/careful_09188_orig_vjepa.npz
right_48114_orig_vjepa.npz,right,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/right_48114_orig_vjepa.npz
different_16194_rotated_vjepa.npz,different,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/different_16194_rotated_vjepa.npz
tall_56842_orig_vjepa.npz,tall,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tall_56842_orig_vjepa.npz
past_41447_rotated_vjepa.npz,past,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/past_41447_rotated_vjepa.npz
dive_16897_orig_vjepa.npz,dive,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/dive_16897_orig_vjepa.npz
trade_59208_orig_vjepa.npz,trade,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/trade_59208_orig_vjepa.npz
ugly_60352_bright_vjepa.npz,ugly,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ugly_60352_bright_vjepa.npz
cow_13710_bright_vjepa.npz,cow,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cow_13710_bright_vjepa.npz
exchange_20139_rotated_vjepa.npz,exchange,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/exchange_20139_rotated_vjepa.npz
rob_48327_orig_vjepa.npz,rob,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/rob_48327_orig_vjepa.npz
cow_13697_bright_vjepa.npz,cow,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cow_13697_bright_vjepa.npz
hurry_28424_orig_vjepa.npz,hurry,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hurry_28424_orig_vjepa.npz
light_33214_bright_vjepa.npz,light,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/light_33214_bright_vjepa.npz
more_36834_rotated_vjepa.npz,more,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/more_36834_rotated_vjepa.npz
party_41321_orig_vjepa.npz,party,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/party_41321_orig_vjepa.npz
escape_19559_bright_vjepa.npz,escape,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/escape_19559_bright_vjepa.npz
go_24941_orig_vjepa.npz,go,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/go_24941_orig_vjepa.npz
minute_36245_rotated_vjepa.npz,minute,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/minute_36245_rotated_vjepa.npz
before_05749_rotated_vjepa.npz,before,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/before_05749_rotated_vjepa.npz
delicious_15362_rotated_vjepa.npz,delicious,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/delicious_15362_rotated_vjepa.npz
convince_13136_rotated_vjepa.npz,convince,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/convince_13136_rotated_vjepa.npz
cousin_13631_orig_vjepa.npz,cousin,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cousin_13631_orig_vjepa.npz
theory_57784_orig_vjepa.npz,theory,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/theory_57784_orig_vjepa.npz
cop_13250_orig_vjepa.npz,cop,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cop_13250_orig_vjepa.npz
deep_15157_orig_vjepa.npz,deep,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/deep_15157_orig_vjepa.npz
new_38127_orig_vjepa.npz,new,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/new_38127_orig_vjepa.npz
onion_39847_bright_vjepa.npz,onion,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/onion_39847_bright_vjepa.npz
brother_07938_orig_vjepa.npz,brother,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/brother_07938_orig_vjepa.npz
california_08670_rotated_vjepa.npz,california,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/california_08670_rotated_vjepa.npz
large_32214_rotated_vjepa.npz,large,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/large_32214_rotated_vjepa.npz
change_09963_bright_vjepa.npz,change,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/change_09963_bright_vjepa.npz
day_14803_orig_vjepa.npz,day,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/day_14803_orig_vjepa.npz
hope_27929_orig_vjepa.npz,hope,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hope_27929_orig_vjepa.npz
run_48800_orig_vjepa.npz,run,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/run_48800_orig_vjepa.npz
enjoy_19259_orig_vjepa.npz,enjoy,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/enjoy_19259_orig_vjepa.npz
tired_58590_bright_vjepa.npz,tired,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tired_58590_bright_vjepa.npz
thin_57943_rotated_vjepa.npz,thin,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/thin_57943_rotated_vjepa.npz
stay_54567_orig_vjepa.npz,stay,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/stay_54567_orig_vjepa.npz
match_35121_rotated_vjepa.npz,match,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/match_35121_rotated_vjepa.npz
ride_48054_orig_vjepa.npz,ride,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ride_48054_orig_vjepa.npz
halloween_26251_rotated_vjepa.npz,halloween,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/halloween_26251_rotated_vjepa.npz
large_32203_orig_vjepa.npz,large,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/large_32203_orig_vjepa.npz
delay_15332_rotated_vjepa.npz,delay,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/delay_15332_rotated_vjepa.npz
tired_58590_orig_vjepa.npz,tired,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tired_58590_orig_vjepa.npz
cook_13161_orig_vjepa.npz,cook,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cook_13161_orig_vjepa.npz
her_27279_orig_vjepa.npz,her,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/her_27279_orig_vjepa.npz
bed_05630_rotated_vjepa.npz,bed,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bed_05630_rotated_vjepa.npz
onion_39847_orig_vjepa.npz,onion,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/onion_39847_orig_vjepa.npz
tease_57139_orig_vjepa.npz,tease,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tease_57139_orig_vjepa.npz
tall_56843_bright_vjepa.npz,tall,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tall_56843_bright_vjepa.npz
tell_57283_rotated_vjepa.npz,tell,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tell_57283_rotated_vjepa.npz
jealous_30988_rotated_vjepa.npz,jealous,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/jealous_30988_rotated_vjepa.npz
interest_30152_bright_vjepa.npz,interest,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/interest_30152_bright_vjepa.npz
spin_53878_bright_vjepa.npz,spin,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/spin_53878_bright_vjepa.npz
potato_43932_rotated_vjepa.npz,potato,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/potato_43932_rotated_vjepa.npz
shine_51027_rotated_vjepa.npz,shine,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/shine_51027_rotated_vjepa.npz
far_21077_rotated_vjepa.npz,far,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/far_21077_rotated_vjepa.npz
copy_13278_bright_vjepa.npz,copy,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/copy_13278_bright_vjepa.npz
cool_13198_rotated_vjepa.npz,cool,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cool_13198_rotated_vjepa.npz
internet_30231_orig_vjepa.npz,internet,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/internet_30231_orig_vjepa.npz
call_08689_orig_vjepa.npz,call,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/call_08689_orig_vjepa.npz
exchange_20145_bright_vjepa.npz,exchange,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/exchange_20145_bright_vjepa.npz
tent_57442_orig_vjepa.npz,tent,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tent_57442_orig_vjepa.npz
small_52556_bright_vjepa.npz,small,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/small_52556_bright_vjepa.npz
ready_46296_orig_vjepa.npz,ready,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ready_46296_orig_vjepa.npz
tomato_58787_rotated_vjepa.npz,tomato,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tomato_58787_rotated_vjepa.npz
balance_04801_orig_vjepa.npz,balance,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/balance_04801_orig_vjepa.npz
cancel_08859_rotated_vjepa.npz,cancel,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cancel_08859_rotated_vjepa.npz
arrive_03435_bright_vjepa.npz,arrive,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/arrive_03435_bright_vjepa.npz
office_39459_rotated_vjepa.npz,office,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/office_39459_rotated_vjepa.npz
cry_14190_bright_vjepa.npz,cry,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cry_14190_bright_vjepa.npz
tired_58590_rotated_vjepa.npz,tired,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tired_58590_rotated_vjepa.npz
problem_44680_bright_vjepa.npz,problem,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/problem_44680_bright_vjepa.npz
choose_10632_orig_vjepa.npz,choose,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/choose_10632_orig_vjepa.npz
bed_05634_bright_vjepa.npz,bed,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bed_05634_bright_vjepa.npz
pull_45273_orig_vjepa.npz,pull,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/pull_45273_orig_vjepa.npz
toast_58657_rotated_vjepa.npz,toast,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/toast_58657_rotated_vjepa.npz
drink_17724_bright_vjepa.npz,drink,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/drink_17724_bright_vjepa.npz
computer_12314_bright_vjepa.npz,computer,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/computer_12314_bright_vjepa.npz
contact_12872_bright_vjepa.npz,contact,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/contact_12872_bright_vjepa.npz
change_09957_rotated_vjepa.npz,change,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/change_09957_rotated_vjepa.npz
delay_15328_bright_vjepa.npz,delay,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/delay_15328_bright_vjepa.npz
internet_30239_rotated_vjepa.npz,internet,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/internet_30239_rotated_vjepa.npz
exchange_20142_orig_vjepa.npz,exchange,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/exchange_20142_orig_vjepa.npz
heart_27050_orig_vjepa.npz,heart,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/heart_27050_orig_vjepa.npz
decide_15034_bright_vjepa.npz,decide,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/decide_15034_bright_vjepa.npz
ugly_60348_rotated_vjepa.npz,ugly,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ugly_60348_rotated_vjepa.npz
child_10449_bright_vjepa.npz,child,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/child_10449_bright_vjepa.npz
present_44333_orig_vjepa.npz,present,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/present_44333_orig_vjepa.npz
go_24962_orig_vjepa.npz,go,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/go_24962_orig_vjepa.npz
play_43168_orig_vjepa.npz,play,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/play_43168_orig_vjepa.npz
thin_57936_bright_vjepa.npz,thin,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/thin_57936_bright_vjepa.npz
know_31903_bright_vjepa.npz,know,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/know_31903_bright_vjepa.npz
paint_40834_orig_vjepa.npz,paint,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/paint_40834_orig_vjepa.npz
bar_05090_bright_vjepa.npz,bar,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bar_05090_bright_vjepa.npz
internet_30231_rotated_vjepa.npz,internet,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/internet_30231_rotated_vjepa.npz
stay_54554_orig_vjepa.npz,stay,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/stay_54554_orig_vjepa.npz
silly_51708_orig_vjepa.npz,silly,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/silly_51708_orig_vjepa.npz
bottom_07299_bright_vjepa.npz,bottom,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bottom_07299_bright_vjepa.npz
ago_01553_bright_vjepa.npz,ago,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ago_01553_bright_vjepa.npz
large_32214_orig_vjepa.npz,large,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/large_32214_orig_vjepa.npz
accident_00627_bright_vjepa.npz,accident,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/accident_00627_bright_vjepa.npz
hair_26163_orig_vjepa.npz,hair,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hair_26163_orig_vjepa.npz
color_11773_orig_vjepa.npz,color,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/color_11773_orig_vjepa.npz
paper_41037_orig_vjepa.npz,paper,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/paper_41037_orig_vjepa.npz
crash_13805_rotated_vjepa.npz,crash,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/crash_13805_rotated_vjepa.npz
bird_06335_bright_vjepa.npz,bird,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bird_06335_bright_vjepa.npz
hope_27926_bright_vjepa.npz,hope,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hope_27926_bright_vjepa.npz
accident_00634_bright_vjepa.npz,accident,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/accident_00634_bright_vjepa.npz
sentence_50410_orig_vjepa.npz,sentence,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/sentence_50410_orig_vjepa.npz
past_41457_orig_vjepa.npz,past,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/past_41457_orig_vjepa.npz
dry_17935_rotated_vjepa.npz,dry,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/dry_17935_rotated_vjepa.npz
hope_27921_rotated_vjepa.npz,hope,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hope_27921_rotated_vjepa.npz
bowling_07400_orig_vjepa.npz,bowling,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bowling_07400_orig_vjepa.npz
tell_57286_orig_vjepa.npz,tell,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tell_57286_orig_vjepa.npz
problem_44691_rotated_vjepa.npz,problem,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/problem_44691_rotated_vjepa.npz
test_57530_orig_vjepa.npz,test,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/test_57530_orig_vjepa.npz
temperature_57313_orig_vjepa.npz,temperature,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/temperature_57313_orig_vjepa.npz
baby_04508_orig_vjepa.npz,baby,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/baby_04508_orig_vjepa.npz
champion_09926_bright_vjepa.npz,champion,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/champion_09926_bright_vjepa.npz
bar_05088_bright_vjepa.npz,bar,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bar_05088_bright_vjepa.npz
short_51227_orig_vjepa.npz,short,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/short_51227_orig_vjepa.npz
ready_46296_rotated_vjepa.npz,ready,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ready_46296_rotated_vjepa.npz
scissors_49659_bright_vjepa.npz,scissors,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/scissors_49659_bright_vjepa.npz
country_13543_rotated_vjepa.npz,country,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/country_13543_rotated_vjepa.npz
backpack_04618_bright_vjepa.npz,backpack,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/backpack_04618_bright_vjepa.npz
